OBJECTID,LAND,BEZ,LOR,STRASSE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,USTRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
200362,11,11,11010102,Dorf Wartenberg,2019,10,15,4,3,0,6,0,0,1,0,0,0,1,0,806162,3505,5834548,528
200363,11,11,11040926,Weitlingstra�e,2019,10,15,4,3,6,4,0,0,0,1,0,0,1,0,805237,1286,5827312,232
200364,11,4,4010102,Pl�tzensee,2019,10,12,4,3,2,6,0,0,1,0,0,0,0,1,793258,9701,5830063,567
200365,11,2,2030301,Oranienplatz,2019,10,21,4,3,0,4,2,1,0,1,0,0,0,1,800010,1585,5825476,881
200366,11,4,4030931,Breitscheidplatz,2019,10,15,4,3,0,3,0,1,0,0,1,0,0,0,793936,516,5825810,985
200367,11,11,11030617,Hohensch�nhausener Stra�e,2019,10,12,4,3,6,4,0,1,0,1,0,0,0,1,802954,6319,5829811,631
200368,11,1,1011302,Oranienburger Stra�e,2019,10,9,4,3,1,1,0,1,1,0,0,0,0,0,798292,4346,5828387,174
200369,11,3,3040614,Pankow Zentrum,2019,10,21,4,3,5,3,2,1,0,0,1,0,0,1,798646,44,5833926,375
200370,11,6,6030502,Zehlendorf S�d,2019,10,20,4,3,0,2,2,0,1,0,1,0,0,1,789934,616,5815344,595
200371,11,12,12214527,Alt-Tegel,2019,10,8,4,3,1,5,0,1,1,0,0,0,0,1,790160,8782,5835199,566
200372,11,11,11020412,Hauptstra�e,2019,10,7,4,3,1,7,0,0,1,0,0,0,0,1,805319,5502,5831625,59
200373,11,12,12214424,Scharnweberstra�e,2019,10,14,4,3,2,6,0,0,1,0,0,0,0,1,792872,647,5832144,876
200374,11,11,11040925,Victoriastadt,2019,10,12,4,3,2,6,0,0,1,0,0,0,0,1,803435,705,5826639,58
200375,11,3,3061227,Humannplatz,2019,10,7,4,2,5,2,0,0,1,0,0,0,1,0,799492,9757,5831755,59
200376,11,10,10010102,Havemannstra�e,2019,10,20,4,3,0,7,2,0,1,0,1,0,0,1,809484,8353,5834644,1
200377,11,8,8020620,Tempelhofer Weg,2019,10,14,4,3,2,6,0,0,1,0,0,0,0,1,801044,5271,5820603,122
200378,11,3,3061126,Arnimplatz,2019,10,14,4,3,5,2,0,0,1,0,0,0,0,0,798412,419,5831802,63
200379,11,9,9041601,M�ggelheim,2019,10,13,4,3,0,6,0,0,1,0,0,0,1,0,817504,649,5816679,308
200380,11,7,7030301,Friedenau,2019,10,12,4,3,1,5,0,1,1,0,0,0,0,1,794762,7418,5822889,721
200381,11,1,4030931,Breitscheidplatz,2019,10,19,4,3,0,7,2,0,0,0,0,0,1,1,794424,4449,5826092,597
200382,11,7,7010102,Nollendorfplatz,2019,10,19,4,3,5,2,2,1,1,0,0,0,0,0,795544,5928,5825255,692
200383,11,8,8010301,Reuterkiez,2019,10,5,4,3,0,3,2,1,1,0,0,0,0,1,800573,4921,5824574,974
200384,11,2,2030301,Oranienplatz,2019,10,19,4,3,3,6,2,0,1,0,0,1,0,1,800113,389,5825902,74
200385,11,6,6040810,Dahlem,2019,10,11,4,2,5,2,0,1,1,0,0,0,0,0,791848,1002,5821374,381
200386,11,3,3040818,Pankow S�d,2019,10,10,4,3,2,6,0,1,1,0,0,0,0,0,799082,5543,5833200,495
200387,11,2,2020204,Urbanstra�e,2019,10,22,4,3,5,3,2,0,1,0,0,0,1,1,798852,1896,5825103,702
200388,11,12,12214424,Scharnweberstra�e,2019,10,7,4,3,2,6,0,0,1,0,0,0,0,0,793177,4684,5832618,173
200389,11,5,5010312,Kurstra�e,2019,10,10,4,3,6,7,0,0,1,1,0,0,0,0,785278,7242,5830283,814
200390,11,1,1011401,Invalidenstra�e,2019,10,14,4,3,0,1,0,0,0,0,1,0,0,1,797365,1073,5829142,319
200391,11,3,3020210,Herthaplatz,2019,10,6,4,3,5,3,0,1,0,0,0,0,1,1,798374,568,5835330,255
200392,11,1,1011306,Heine-Viertel Ost,2019,10,18,4,3,2,6,2,0,1,0,0,0,0,0,800460,4859,5826698,16
200393,11,9,9051702,B�lschestra�e,2019,10,6,4,2,5,3,2,1,1,0,0,0,0,1,813663,5187,5821700,741
200394,11,4,4020310,Park Ruhwald,2019,10,18,4,3,2,6,2,0,1,0,0,0,0,0,789346,959,5827519,142
200395,11,1,1033101,Soldiner Stra�e,2019,10,6,4,3,6,4,2,1,0,1,0,0,0,1,797517,1016,5832691,415
200396,11,12,12301203,Wittenau S�d,2019,10,6,4,3,5,2,1,0,1,0,0,0,0,1,792889,9567,5835223,939
200397,11,1,1022106,Elberfelder Stra�e,2019,10,10,3,3,5,2,0,1,1,0,0,0,0,1,794042,45,5828244,89
200398,11,9,9010301,Baumschulenstra�e,2019,10,21,3,3,5,2,2,0,1,0,0,0,0,1,805016,2416,5822702,897
200399,11,2,2020203,Viktoriapark,2019,10,19,4,3,2,6,2,0,1,0,1,0,0,1,797452,9376,5824549,6
200400,11,1,1011302,Oranienburger Stra�e,2019,10,20,3,3,1,5,2,1,0,0,0,0,1,1,798576,8684,5828987,425
200401,11,3,3071536,Teutoburger Platz,2019,10,18,3,3,2,6,0,0,1,0,1,0,0,1,799248,495,5829411,39
200402,11,2,2040503,Richard-Sorge-Viertel,2019,10,17,3,3,6,7,0,0,1,1,0,0,0,1,801667,7068,5828000,622
200403,11,4,4041344,R�desheimer Platz,2019,10,18,3,2,0,1,2,1,0,0,0,0,0,1,793050,3485,5822018,814
200404,11,12,12103117,Letteplatz,2019,10,19,4,2,6,4,2,0,0,1,1,0,0,1,796351,3921,5832526,88
200405,11,1,1033101,Soldiner Stra�e,2019,10,20,3,3,6,4,2,0,1,1,0,0,0,1,797694,3263,5832872,96
200406,11,10,10030724,Oberfeldstra�e,2019,10,7,5,3,0,3,0,0,0,0,1,0,1,1,809092,1386,5829467,773
200407,11,1,1011303,Alexanderplatzviertel,2019,10,13,5,3,2,2,0,1,1,0,0,0,0,0,799112,1114,5828970,207
200408,11,12,12103218,Teichstra�e,2019,10,5,5,3,5,7,2,0,1,0,0,0,1,1,794544,4686,5832971,912
200409,11,5,5030731,Gartenfelder Stra�e,2019,10,6,5,3,2,2,1,0,1,0,0,0,0,1,786951,6118,5829438,433
200410,11,7,7040406,Germaniagarten,2019,10,13,5,3,1,5,0,0,0,0,0,1,1,0,800049,4022,5821401,548
200411,11,8,8010118,Silbersteinstra�e,2019,10,6,5,3,2,2,2,0,1,0,1,0,0,1,800823,816,5822597,453
200412,11,5,5030833,Motardstra�e,2019,10,12,5,3,2,7,0,0,1,0,0,0,0,1,788922,8469,5829321,99
200413,11,7,7060603,Marienfelde Nordost,2019,10,12,5,3,0,1,0,1,0,0,0,0,0,1,798076,2146,5815816,234
200414,11,1,1033101,Soldiner Stra�e,2019,10,6,5,3,0,1,2,0,0,0,1,0,0,1,797318,9129,5832315,815
200415,11,1,1033102,Gesundbrunnen,2019,10,9,5,3,2,2,0,0,1,0,0,0,0,1,797151,59,5831402,986
200416,11,1,1033202,Humboldthain S�d,2019,10,6,5,3,2,6,2,0,1,0,0,1,0,1,797776,586,5829748,833
200417,11,1,1011102,Gro�er Tiergarten,2019,10,8,5,2,1,5,0,1,0,0,0,0,1,1,796675,5996,5827888,541
200418,11,7,7060603,Marienfelde Nordost,2019,10,10,5,3,2,6,0,0,1,0,0,0,0,1,798663,8953,5816235,109
200419,11,7,7040404,Marienh�he,2019,10,8,5,3,5,2,0,1,1,0,0,0,0,1,796636,3451,5819967,861
200420,11,1,1033101,Soldiner Stra�e,2019,10,9,5,3,1,5,0,1,1,0,0,0,0,0,796658,47,5832068,865
200421,11,3,3030716,M�rchenland,2019,10,8,5,3,2,6,0,0,1,0,0,0,0,1,803404,8593,5833517,819
200422,11,12,12103219,Sch�fersee,2019,10,8,5,3,2,6,0,0,1,0,0,0,0,1,793811,7502,5832725,583
200423,11,1,1011301,Charit�viertel,2019,10,8,5,3,5,2,0,1,1,0,0,0,0,1,797069,7332,5829297,978
200424,11,4,4020310,Park Ruhwald,2019,10,8,5,2,0,7,0,1,0,0,0,0,0,1,790452,154,5827317,797
200425,11,6,6030609,Augustaplatz,2019,10,12,4,3,5,3,0,1,1,0,0,0,0,0,792584,6327,5818923,88
200426,11,5,5020626,Adamstra�e,2019,10,18,4,3,5,3,2,0,1,0,1,0,0,0,784593,631,5827958,62
200427,11,3,3071536,Teutoburger Platz,2019,10,9,4,3,5,2,0,1,0,0,0,0,1,0,799153,4738,5829211,586
200428,11,4,4030931,Breitscheidplatz,2019,10,18,4,3,5,3,2,1,1,0,0,0,0,0,793522,3399,5825730,336
200429,11,7,7070703,John-Locke-Stra�e,2019,10,20,4,3,5,2,2,0,1,0,0,0,0,0,799789,777,5813976,96
200430,11,4,4030620,Alt-Lietzow,2019,10,10,5,3,5,3,0,1,1,0,0,0,0,0,792650,4718,5827115,402
200431,11,3,3051021,Buschallee,2019,10,20,4,3,5,3,2,1,1,0,0,0,0,0,802858,7853,5832380,872
200432,11,3,3071537,Kollwitzplatz,2019,10,19,4,3,5,3,2,1,1,0,0,0,0,0,799600,6658,5829902,821
200433,11,4,4010103,Paul-Hertz-Siedlung,2019,10,6,5,3,0,6,1,0,1,0,1,0,0,0,791187,5649,5829062,964
200434,11,8,8030830,Gropiusstadt S�d,2019,10,14,5,3,5,7,0,0,1,0,0,0,0,0,802498,4342,5817982,276
200435,11,6,6020411,Sch�tte-Lanz-Stra�e,2019,10,16,4,3,5,3,0,0,1,0,0,0,0,0,794444,2774,5815557,707
200436,11,4,4020209,Eichkamp,2019,10,14,4,2,5,3,0,1,0,0,0,0,0,0,789345,694,5825247,166
200437,11,8,8041035,Blumenviertel,2019,10,14,4,3,5,3,0,1,1,0,0,0,0,0,804241,6529,5818820,214
200438,11,1,1033102,Gesundbrunnen,2019,10,17,4,3,6,4,2,1,0,1,0,0,0,0,797711,604,5831788,25
200439,11,12,12301204,Wittenau Nord,2019,10,13,4,3,1,5,0,0,1,0,0,0,0,0,792691,6059,5836009,289
200440,11,5,5030730,Zitadellenweg,2019,10,17,4,2,0,1,0,0,0,0,1,0,0,0,785683,1713,5829288,713
200441,11,4,4020311,Reichsstra�e,2019,10,13,4,3,6,4,0,0,1,1,0,0,0,0,788786,72,5826984,37
200442,11,4,4020209,Eichkamp,2019,10,17,4,3,5,2,0,1,1,0,0,0,0,0,789463,3794,5824385,387
200443,11,2,2050601,Hausburgviertel,2019,10,9,5,2,6,4,0,1,0,1,0,0,0,0,801634,4609,5828883,747
200444,11,3,3040818,Pankow S�d,2019,10,17,4,3,1,5,1,1,1,0,0,0,1,1,799132,9869,5832828,225
200445,11,6,6010206,Stadtpark,2019,10,7,5,2,0,4,0,1,0,1,0,0,0,0,794523,1186,5820034,946
200446,11,2,2010102,Mehringplatz,2019,10,14,4,3,6,7,0,0,1,1,0,0,0,0,798102,137,5825973,659
200447,11,2,2020203,Viktoriapark,2019,10,16,4,3,5,2,0,1,1,0,0,0,0,0,797110,616,5824260,426
200448,11,9,9010101,Elsenstra�e,2019,10,7,4,3,5,2,0,1,0,0,0,0,1,0,802352,5717,5824748,49
200449,11,1,1044101,Rehberge,2019,10,16,4,2,1,5,0,0,1,0,0,0,0,0,794101,3824,5830105,792
200450,11,8,8041037,Alt-Rudow,2019,10,16,4,3,5,7,0,0,1,0,1,0,0,0,805409,6822,5818354,482
200451,11,1,1022207,Hansaviertel,2019,10,16,4,3,3,6,0,1,0,0,0,1,0,0,794253,3112,5827263,74
200452,11,8,8030829,Gropiusstadt Nord,2019,10,15,4,3,2,6,0,0,1,0,0,0,0,0,803104,6648,5818515,151
200453,11,12,12231101,Hermsdorf,2019,10,15,4,3,3,6,0,0,1,0,1,0,0,0,792742,3008,5839395,499
200454,11,6,6020409,K�nigsberger Stra�e,2019,10,15,4,3,5,2,0,1,1,0,0,0,0,0,793122,8759,5817654,469
200455,11,11,11040926,Weitlingstra�e,2019,10,15,4,3,5,3,0,1,1,0,0,0,0,0,805123,427,5826543,654
200456,11,2,2020202,Rathaus Yorckstra�e,2019,10,8,5,3,0,6,0,0,0,0,1,0,1,0,797569,1047,5825209,37
200457,11,5,5020625,Borkumer Stra�e,2019,10,12,4,3,6,7,0,0,1,1,0,0,0,0,784525,1555,5828659,99
200458,11,3,3020209,Niedersch�nhausen,2019,10,10,4,3,5,2,0,1,0,0,0,0,1,0,798472,474,5834861,24
200459,11,7,7040405,Rathaus Tempelhof,2019,10,7,5,3,2,6,0,0,1,0,0,0,1,1,798191,5665,5820938,462
200460,11,1,1044103,Westliche M�llerstra�e,2019,10,10,4,3,5,2,0,1,1,0,0,0,0,0,795020,2991,5831150,44
200461,11,10,10030726,Alt-Biesdorf,2019,10,10,4,3,5,3,0,1,0,0,0,0,0,0,808918,234,5827024,4
200462,11,1,1011105,N�rdlicher Landwehrkanal,2019,10,9,4,3,6,4,0,0,1,1,0,0,0,0,796958,6342,5826531,491
200463,11,3,3040614,Pankow Zentrum,2019,10,8,4,3,5,3,0,1,0,0,0,0,1,0,798213,8952,5833046,98
200464,11,7,7020204,Sch�neberger Insel,2019,10,8,4,3,5,2,0,1,0,0,0,0,0,0,796542,9105,5823745,717
200465,11,7,7010101,Wittenbergplatz/Viktoria-Luise-Platz,2019,10,8,4,3,2,6,0,0,1,0,0,0,0,0,794501,98,5825462,438
200466,11,2,2030401,Reichenberger Stra�e,2019,10,13,4,3,1,7,0,1,1,0,0,0,0,0,800930,6581,5825418,54
200467,11,10,10010310,Alt-Marzahn,2019,10,7,4,3,0,7,0,0,1,0,0,0,0,0,809785,3275,5831545,28
200468,11,2,2010104,Wassertorplatz,2019,10,7,4,3,0,6,0,0,1,0,1,0,0,0,798806,785,5825578,863
200469,11,1,1033202,Humboldthain S�d,2019,10,7,4,3,5,7,0,1,1,0,0,0,0,0,797408,283,5830030,76
200470,11,7,7020202,Volkspark (Rudolf-Wilde-Park),2019,10,7,4,3,2,7,0,0,1,0,0,0,0,0,794950,3886,5823925,5
200471,11,9,9052001,K�penick Nord,2019,10,7,4,3,2,6,0,0,1,0,0,0,0,0,809219,5,5823013,52
200472,11,5,5010206,G�tersloher Weg,2019,10,6,5,3,0,1,2,0,0,0,1,0,0,1,782294,944,5830523,846
200473,11,8,8010508,Wei�e Siedlung,2019,10,13,4,3,0,2,0,0,1,1,0,0,0,0,802752,9315,5822954,654
200474,11,5,5040934,Alt-Gatow,2019,10,7,4,2,6,4,2,0,1,1,0,0,0,0,783955,418,5823333,468
200475,11,12,12214527,Alt-Tegel,2019,10,13,4,3,5,2,0,1,1,0,0,0,0,0,789955,265,5835567,446
200476,11,8,8010214,Glasower Stra�e,2019,10,12,4,3,5,7,0,1,1,0,0,0,0,0,801643,7124,5821918,913
200477,11,9,9030901,Dorf Altglienicke,2019,10,6,4,3,1,5,2,1,1,0,0,0,0,0,808367,9671,5817693,736
200478,11,12,12214423,Mellerbogen,2019,10,5,4,3,1,5,2,0,1,0,0,0,1,1,792710,9143,5833872,378
200479,11,9,9020701,Adlershof West,2019,10,12,4,3,0,7,0,0,1,0,1,0,0,0,807817,6294,5818415,802
200480,11,11,11030619,Fennpfuhl Ost,2019,10,12,4,3,5,2,0,0,1,0,0,0,1,0,803536,1597,5829730,398
200481,11,5,5020626,Adamstra�e,2019,10,11,4,3,1,5,0,1,0,0,0,0,1,0,784745,877,5827428,849
200482,11,1,1044203,Leopoldplatz,2019,10,11,4,3,2,6,0,0,1,0,0,0,0,0,795281,1495,5831447,563
200483,11,6,6040703,Nikolassee,2019,10,1,4,2,9,1,2,0,1,0,0,0,0,0,785437,637,5818403,184
200484,11,4,4030623,Ernst-Reuter-Platz,2019,10,16,3,3,2,6,0,1,1,0,0,0,0,0,793337,5981,5826652,48
200485,11,1,1011301,Charit�viertel,2019,10,8,5,3,5,2,0,1,1,0,0,0,0,0,797130,7653,5828201,595
200486,11,3,3061429,Greifswalder Stra�e,2019,10,18,3,3,6,7,1,0,1,1,0,0,0,0,801071,7651,5830454,87
200487,11,4,4051446,Preu�enpark,2019,10,19,3,3,2,6,2,0,1,0,1,0,0,0,792433,8997,5824907,49
200488,11,10,10010309,Springpfuhl,2019,10,19,3,3,5,3,2,0,1,0,0,0,0,0,807836,996,5829075,917
200489,11,8,8020619,Buschkrugallee Nord,2019,10,19,3,3,5,7,2,0,1,0,1,0,0,0,802269,9711,5820682,625
200490,11,2,2030402,Wrangelkiez,2019,10,19,3,3,1,5,2,1,0,0,0,0,1,0,801808,5699,5825769,53
200491,11,11,2050602,Samariterviertel,2019,10,19,3,3,2,6,2,0,1,0,0,0,0,0,803766,7688,5827710,34
200492,11,5,5010209,An der Kappe,2019,10,19,3,2,6,4,2,0,1,1,0,0,0,0,782473,4873,5829470,275
200493,11,11,11020412,Hauptstra�e,2019,10,22,3,3,5,2,2,0,1,0,0,0,0,0,805720,6448,5831369,468
200494,11,3,3020209,Niedersch�nhausen,2019,10,22,3,3,5,2,2,0,1,0,1,0,0,0,798100,879,5834696,274
200495,11,4,4030623,Ernst-Reuter-Platz,2019,10,15,3,3,0,6,0,1,0,0,0,0,1,0,793431,7299,5826578,303
200496,11,1,1033203,Humboldthain Nordwest,2019,10,13,3,3,2,2,0,1,1,0,0,0,0,0,796301,7352,5830675,722
200497,11,9,9010202,K�penicker Landstra�e,2019,10,12,3,3,5,3,0,0,1,0,0,0,0,0,804111,2517,5824359,419
200498,11,3,3061227,Humannplatz,2019,10,19,5,3,3,6,2,0,1,0,1,0,0,0,799922,9171,5831120,586
200499,11,12,12214424,Scharnweberstra�e,2019,10,12,3,3,6,4,0,0,0,1,0,0,1,0,793306,8169,5832644,209
200500,11,5,5010314,Carl-Schurz-Stra�e,2019,10,10,3,3,0,2,0,0,1,0,0,0,1,0,784832,8559,5829010,142
200501,11,9,9010301,Baumschulenstra�e,2019,10,10,3,3,5,2,0,1,1,0,0,0,0,0,804922,362,5822558,474
200502,11,3,3040818,Pankow S�d,2019,10,22,5,3,1,5,2,0,1,0,0,0,0,0,800066,1383,5832052,271
200503,11,6,6030609,Augustaplatz,2019,10,9,3,3,2,6,0,1,1,0,0,0,0,0,793237,4258,5819389,367
200504,11,7,7060603,Marienfelde Nordost,2019,10,17,3,3,2,2,0,0,1,0,1,0,0,0,798022,9492,5815799,186
200505,11,3,3040818,Pankow S�d,2019,10,17,3,3,6,4,0,0,1,1,0,0,0,0,799007,4664,5832777,151
200506,11,8,8010404,Rixdorf,2019,10,17,3,3,0,7,0,1,0,0,0,0,0,0,801429,7309,5823695,878
200507,11,9,9010202,K�penicker Landstra�e,2019,10,16,3,3,2,6,0,0,1,0,0,0,0,0,804145,496,5822930,821
200508,11,7,7060603,Marienfelde Nordost,2019,10,8,3,3,2,6,0,0,1,0,0,0,1,0,797799,3162,5817210,65
200509,11,9,9020701,Adlershof West,2019,10,6,3,3,5,3,0,1,1,0,0,0,0,0,808194,618,5819624,748
200510,11,12,12301203,Wittenau S�d,2019,10,1,3,2,9,1,2,0,1,0,0,0,0,0,793956,8122,5835301,75
200511,11,7,7050502,Fritz-Werner-Stra�e,2019,10,7,5,3,0,1,0,1,0,0,0,0,0,1,797337,7935,5818372,412
200512,11,5,5030731,Gartenfelder Stra�e,2019,10,7,3,3,5,3,0,0,1,0,1,0,0,0,787694,9024,5829990,551
200513,11,12,12301206,L�bars,2019,10,16,3,3,1,5,0,0,1,0,1,0,0,0,794077,362,5837496,509
200514,11,4,4031032,Halensee,2019,10,16,3,3,2,6,0,0,1,0,1,0,0,0,791837,1501,5824686,225
200515,11,1,1022103,Westhafen,2019,10,15,3,3,5,2,0,1,0,0,0,1,0,0,795268,2807,5829656,978
200516,11,2,2020203,Viktoriapark,2019,10,16,3,3,1,5,0,1,1,0,0,0,0,0,797117,9436,5824087,878
200517,11,1,1022204,Thomasiusstra�e,2019,10,7,3,3,6,2,1,0,1,1,0,0,0,0,794814,992,5828307,1
200518,11,5,5020627,Tiefwerder,2019,10,15,3,3,2,6,0,0,1,0,0,0,0,0,785522,4677,5828078,65
200519,11,6,6020305,Gemeindepark Lankwitz,2019,10,15,3,3,6,2,0,0,1,1,0,0,0,0,795869,4195,5818141,173
200520,11,12,12214125,Waldidyll/Flughafensee,2019,10,7,3,3,2,6,0,0,1,0,0,0,0,0,791306,1722,5834150,96
200521,11,6,6010207,Mittelstra�e,2019,10,15,3,3,3,6,0,1,1,0,0,0,0,0,793454,543,5820116,432
200522,11,4,4030725,Amtsgerichtsplatz,2019,10,15,3,3,6,4,0,0,0,1,1,0,0,0,791561,435,5826495,988
200523,11,5,5030833,Motardstra�e,2019,10,15,3,3,5,2,0,1,1,0,0,0,0,0,788173,529,5829380,732
200524,11,6,6020305,Gemeindepark Lankwitz,2019,10,14,3,3,6,4,0,0,1,1,0,0,0,0,795589,263,5817107,837
200525,11,2,2040503,Richard-Sorge-Viertel,2019,10,6,3,3,5,3,0,0,1,0,1,0,0,0,801430,3295,5827930,446
200526,11,8,8041036,Zittauer Stra�e,2019,10,7,3,3,0,3,2,1,1,0,0,0,0,1,804550,5177,5817094,643
200527,11,1,1011105,N�rdlicher Landwehrkanal,2019,10,17,2,3,5,3,1,1,1,0,0,0,0,0,795756,3459,5826351,216
200528,11,5,5020627,Tiefwerder,2019,10,17,2,3,2,6,0,0,1,0,0,0,0,0,785445,5757,5828137,524
200529,11,1,1033202,Humboldthain S�d,2019,10,15,2,3,6,2,0,0,1,1,0,0,0,0,797163,4286,5830379,222
200530,11,3,3040513,Sch�nholz,2019,10,16,2,3,2,2,0,0,1,0,0,0,1,0,796796,3364,5833946,587
200531,11,8,8041038,Wa�mannsdorfer Chaussee,2019,10,16,2,3,5,3,0,1,0,0,0,0,1,0,805917,1848,5816210,2
200532,11,3,3030711,Blankenburg,2019,10,16,2,3,5,3,0,0,1,0,0,0,0,0,801113,72,5836547,71
200533,11,4,4030417,Schlo�stra�e,2019,10,15,2,3,5,3,0,1,1,0,0,0,0,0,791797,2987,5827063,929
200534,11,8,8041039,Frauenviertel,2019,10,15,2,3,5,2,0,1,1,0,0,0,0,0,806124,2393,5815162,165
200535,11,3,3061131,Falkplatz,2019,10,13,2,3,6,7,0,0,0,1,0,0,1,0,798472,7977,5830961,89
200536,11,6,6040703,Nikolassee,2019,10,19,2,2,5,2,0,0,1,0,0,0,0,0,787136,364,5817205,235
200537,11,3,3071536,Teutoburger Platz,2019,10,15,2,3,1,5,0,1,0,0,0,0,1,0,798980,7236,5830035,775
200538,11,11,11030824,Frankfurter Allee S�d,2019,10,14,2,2,5,3,0,1,0,0,0,0,1,0,803729,22,5827145,144
200539,11,5,5010312,Kurstra�e,2019,10,14,2,2,5,3,0,1,1,0,0,0,0,0,784825,8816,5830254,49
200540,11,4,4051448,Schaperstra�e,2019,10,14,2,3,2,6,0,0,1,0,0,0,0,0,794260,9805,5825421,772
200541,11,7,7040401,Neu-Tempelhof,2019,10,8,5,2,6,4,0,0,0,1,1,0,0,0,798337,7781,5823951,16
200542,11,5,5020523,Maulbeerallee,2019,10,14,2,2,2,6,0,0,1,0,0,0,0,0,782486,9633,5827002,234
200543,11,6,6040805,Fischerh�ttenstra�e,2019,10,14,2,3,5,3,0,1,0,0,0,0,1,0,788801,21,5818057,261
200544,11,11,11040926,Weitlingstra�e,2019,10,13,2,3,5,3,0,1,1,0,0,0,0,0,805757,965,5827181,83
200545,11,2,2040701,Andreasviertel,2019,10,19,2,3,5,2,2,1,0,0,0,0,1,0,801206,4482,5827467,238
200546,11,6,6010204,Munsterdamm,2019,10,19,2,3,0,2,2,0,1,0,1,0,0,0,795411,585,5820128,619
200547,11,8,8010406,Treptower Stra�e Nord,2019,10,19,2,3,1,5,2,1,1,0,0,0,0,0,801968,8498,5824220,581
200548,11,1,1011305,Heine-Viertel West,2019,10,19,2,3,5,2,2,1,1,0,0,0,0,0,799124,588,5827123,737
200549,11,9,9010302,Sp�thsfelde,2019,10,19,2,3,4,6,2,0,1,0,0,0,0,0,804761,2364,5820427,958
200550,11,1,1044102,Schillerpark,2019,10,8,5,3,1,7,0,0,1,0,0,0,0,1,795954,929,5832037,956
200551,11,2,2030302,Lausitzer Platz,2019,10,19,2,3,1,5,2,1,1,0,0,0,0,0,800333,5379,5825943,511
200552,11,1,1011302,Oranienburger Stra�e,2019,10,18,2,3,0,1,1,1,0,0,0,0,0,1,797979,2838,5828496,709
200553,11,1,1011203,Unter den Linden S�d,2019,10,8,5,3,5,3,0,0,1,0,0,0,0,0,797960,5998,5827080,44
200554,11,1,1011305,Heine-Viertel West,2019,10,1,2,3,0,1,2,1,0,0,0,0,0,0,799446,613,5826756,236
200555,11,6,6030608,Schweizer Viertel,2019,10,19,5,2,0,3,2,0,1,0,1,0,0,0,792385,9566,5816868,446
200556,11,5,5030730,Zitadellenweg,2019,10,11,2,3,2,6,0,0,1,0,0,1,0,0,786958,8377,5829804,928
200557,11,3,3030711,Blankenburg,2019,10,12,2,3,2,6,0,0,1,0,0,0,0,0,801002,2863,5836004,294
200558,11,7,7030301,Friedenau,2019,10,12,2,3,5,3,0,0,1,0,0,0,0,0,793485,5848,5822489,171
200559,11,11,11020515,Landsberger Allee,2019,10,10,2,3,1,7,0,0,1,0,0,0,0,0,804749,965,5830196,978
200560,11,3,3050924,Behaimstra�e,2019,10,9,2,3,5,3,0,0,1,0,1,0,0,0,801403,8976,5831496,335
200561,11,4,4051653,Prager Platz,2019,10,8,2,3,2,6,0,0,1,0,0,0,0,0,794003,8523,5824264,683
200562,11,9,9051901,Dammvorstadt,2019,10,8,2,3,0,2,0,1,1,0,0,0,0,0,812050,7804,5821282,944
200563,11,1,2040701,Andreasviertel,2019,10,8,2,3,0,6,0,1,1,0,0,0,0,0,800167,7355,5827387,503
200564,11,11,11030824,Frankfurter Allee S�d,2019,10,6,5,3,5,3,2,1,1,0,0,0,0,1,803692,264,5827471,396
200565,11,1,1011301,Charit�viertel,2019,10,8,2,3,5,3,0,1,1,0,0,0,0,0,796894,91,5829203,728
200566,11,10,10020414,Helle Mitte,2019,10,8,2,3,5,3,0,1,1,0,0,0,0,0,812064,889,5830625,37
200567,11,12,12224230,Heiligensee,2019,10,7,2,3,4,6,1,1,0,0,0,0,0,1,787073,216,5838229,101
200568,11,2,2050602,Samariterviertel,2019,10,7,2,3,0,1,0,0,1,0,1,0,0,1,803319,6888,5827756,481
200569,11,4,4020310,Park Ruhwald,2019,10,7,5,3,0,6,0,0,0,0,1,0,0,1,790130,406,5828221,836
200570,11,6,6030504,Teltower Damm,2019,10,7,2,3,0,2,1,1,1,0,0,0,0,1,789966,7903,5816242,925
200571,11,9,9020701,Adlershof West,2019,10,6,2,3,5,2,2,0,1,0,0,0,0,0,809327,386,5818519,358
200572,11,8,8020728,Buckow Ost,2019,10,15,1,2,2,6,0,0,1,0,0,0,0,0,802220,374,5816787,543
200573,11,6,6040810,Dahlem,2019,10,10,1,2,1,1,0,0,1,0,0,0,0,0,790527,1785,5821382,998
200574,11,1,1044101,Rehberge,2019,10,21,1,3,5,2,2,0,1,0,0,0,0,0,793980,205,5832017,921
200575,11,12,12103117,Letteplatz,2019,10,19,1,2,5,2,2,1,1,0,0,0,0,0,796175,752,5832754,284
200576,11,5,5020419,Magistratsweg,2019,10,17,1,3,5,2,1,0,1,0,0,0,0,0,780873,764,5828322,241
200577,11,12,12103218,Teichstra�e,2019,10,16,1,3,2,6,0,0,1,0,0,0,0,0,793841,3304,5832776,67
200578,11,9,9010402,Johannisthal Ost,2019,10,3,1,2,8,1,2,0,1,0,0,0,0,0,806777,284,5818391,78
