,year,month,weekday,accident_category,accident_scenario,number_of_accidents,mean_distance_km,mean_location_density
2215,2020,1,6,2,car_only,8,9.540618461928648,11.625
2216,2020,1,6,2,other,1,8.73347749431411,5.0
2217,2020,1,6,2,ped_car,13,9.120700770802566,8.076923076923077
2218,2020,1,6,2,ped_only,2,11.786278927426899,8.5
2219,2020,1,6,3,bike_car,32,7.790025320648853,5.96875
2220,2020,1,6,3,bike_only,9,9.89447969156123,4.111111111111111
2221,2020,1,6,3,bike_ped,5,7.00635005028443,5.8
2222,2020,1,6,3,bike_ped_car,1,0.655728883327931,3.0
2223,2020,1,6,3,car_only,62,7.55090947566554,7.645161290322581
2224,2020,1,6,3,other,7,6.759622729565249,5.0
2225,2020,1,6,3,ped_car,24,8.978599873672486,6.791666666666667
2226,2020,1,6,3,ped_only,1,10.4965757158139,20.0
2227,2020,1,7,2,bike_car,1,6.58917541175991,6.0
2228,2020,1,7,2,bike_only,2,11.920919966383156,3.0
2229,2020,1,7,2,car_only,4,8.19641254704131,7.75
2230,2020,1,7,2,other,1,19.4972921227551,1.0
2231,2020,1,7,2,ped_car,2,4.184574564269548,11.5
2232,2020,1,7,3,bike_car,11,7.596948351964715,10.181818181818182
2233,2020,1,7,3,bike_only,5,10.97600759109538,3.8
2234,2020,1,7,3,bike_ped,1,7.31114213287381,9.0
2235,2020,1,7,3,car_only,32,7.845368054930805,7.96875
2236,2020,1,7,3,other,1,5.82783701988854,2.0
2237,2020,1,7,3,ped_car,7,5.634495382546357,9.571428571428571
2238,2020,1,7,3,ped_only,1,5.04171137600144,12.0
2239,2020,2,1,1,bike_only,1,16.3205998722979,1.0
2240,2020,2,1,2,bike_car,1,8.06689531677966,9.0
2241,2020,2,1,2,bike_only,1,2.10459192866306,8.0
2242,2020,2,1,2,car_only,3,8.56471482828539,11.333333333333334
2243,2020,2,1,2,other,1,3.46991370251406,30.0
2244,2020,2,1,2,ped_car,3,8.242568770358716,7.666666666666667
2245,2020,2,1,3,bike_car,7,5.823169401593303,8.857142857142858
2246,2020,2,1,3,bike_only,3,2.5947350265029976,17.333333333333332
2247,2020,2,1,3,car_only,31,5.641745777276324,14.193548387096774
2248,2020,2,1,3,ped_car,10,9.371840052410313,10.3
2249,2020,2,2,2,bike_car,2,10.19544400062121,11.0
2250,2020,2,2,2,bike_only,1,13.9399335476263,16.0
2251,2020,2,2,2,bike_ped,1,6.84059877958453,8.0
2252,2020,2,2,2,car_only,8,6.411038675018943,10.375
2253,2020,2,2,2,other,1,7.65124792263375,2.0
2254,2020,2,2,2,ped_car,9,6.955669183326346,13.333333333333334
2255,2020,2,2,2,ped_only,2,5.518605773399189,6.0
2256,2020,2,2,3,bike_car,24,6.054510757310612,11.041666666666666
2257,2020,2,2,3,bike_only,3,3.30014840479492,8.666666666666666
2258,2020,2,2,3,bike_ped,1,7.99314564201464,4.0
2259,2020,2,2,3,car_only,58,8.189313487783888,9.637931034482758
2260,2020,2,2,3,other,5,7.928026898733772,6.2
2261,2020,2,2,3,ped_car,10,9.944018274970093,9.1
2262,2020,2,2,3,ped_only,7,8.050311230510847,11.714285714285714
2263,2020,2,3,2,bike_car,2,9.053948738618786,9.0
2264,2020,2,3,2,bike_only,1,1.0319123452907,3.0
2265,2020,2,3,2,bike_ped,2,4.1718376003786055,3.5
2266,2020,2,3,2,car_only,9,10.888802550825398,3.5555555555555554
2267,2020,2,3,2,ped_car,5,8.854259449110664,9.8
2268,2020,2,3,2,ped_only,2,4.8260758046072105,3.5
2269,2020,2,3,3,bike_car,22,5.770052504004519,7.909090909090909
2270,2020,2,3,3,bike_only,9,7.191855848765062,9.666666666666666
2271,2020,2,3,3,bike_ped,2,5.9440412108848,15.0
2272,2020,2,3,3,car_only,36,7.493970423373101,6.722222222222222
2273,2020,2,3,3,other,5,6.359171689285202,9.0
2274,2020,2,3,3,ped_car,9,7.837969177954406,10.222222222222221
2275,2020,2,3,3,ped_only,4,6.19245232292439,14.25
2276,2020,2,4,1,car_only,1,5.98337167256151,2.0
2277,2020,2,4,1,ped_only,1,7.68030171073208,6.0
2278,2020,2,4,2,bike_car,6,9.566173700611037,9.333333333333334
2279,2020,2,4,2,bike_only,1,5.13238606920546,4.0
2280,2020,2,4,2,bike_ped,2,8.269513656420434,5.0
2281,2020,2,4,2,car_only,3,10.50267830282904,5.666666666666667
2282,2020,2,4,2,other,1,14.0571575774118,4.0
2283,2020,2,4,2,ped_car,3,6.5741626741368435,7.0
2284,2020,2,4,3,bike_car,33,6.953416895445453,6.636363636363637
2285,2020,2,4,3,bike_only,19,4.386523832236871,9.526315789473685
2286,2020,2,4,3,bike_ped_car,1,4.04555261276983,28.0
2287,2020,2,4,3,car_only,52,7.845352688715513,8.711538461538462
2288,2020,2,4,3,other,7,6.694000022761945,7.285714285714286
2289,2020,2,4,3,ped_car,16,7.73308276543423,8.1875
2290,2020,2,4,3,ped_only,2,13.3413578823913,3.0
2291,2020,2,5,2,bike_car,2,10.043508402618984,4.5
2292,2020,2,5,2,bike_only,1,14.3037671994688,1.0
2293,2020,2,5,2,bike_ped,2,6.339789384918411,6.5
2294,2020,2,5,2,car_only,5,11.569243201225035,2.6
2295,2020,2,5,2,ped_car,3,7.649914781786833,5.666666666666667
2296,2020,2,5,2,ped_only,3,9.609081724078074,15.0
2297,2020,2,5,3,bike_car,27,7.416136872432871,9.037037037037036
2298,2020,2,5,3,bike_only,9,4.050444440804553,8.444444444444445
2299,2020,2,5,3,bike_ped,4,5.74287803952029,10.0
2300,2020,2,5,3,car_only,47,8.665789750305613,8.851063829787234
2301,2020,2,5,3,other,1,2.18286294616365,6.0
2302,2020,2,5,3,ped_car,10,8.850489280164705,5.3
2303,2020,2,5,3,ped_only,2,9.916545302506236,13.5
2304,2020,2,6,1,bike_car,1,6.38023679776889,6.0
2305,2020,2,6,1,car_only,1,13.7307383169486,5.0
2306,2020,2,6,1,other,1,2.52319380610844,16.0
2307,2020,2,6,1,ped_only,1,8.32048843984979,2.0
2308,2020,2,6,2,bike_car,3,8.288343506511099,5.666666666666667
2309,2020,2,6,2,car_only,7,7.191885858692374,4.0
2310,2020,2,6,2,ped_car,9,8.610877352315732,6.444444444444445
2311,2020,2,6,3,bike_car,20,6.972929604055248,7.95
2312,2020,2,6,3,bike_only,4,5.760980513656681,11.5
2313,2020,2,6,3,bike_ped,1,17.4144308482239,8.0
2314,2020,2,6,3,car_only,64,8.650910223322972,9.5
2315,2020,2,6,3,other,2,7.120786036255019,2.0
2316,2020,2,6,3,ped_car,4,5.692871947960618,4.75
2317,2020,2,6,3,ped_only,3,8.765128566165002,6.666666666666667
2318,2020,2,7,2,bike_car,1,0.222962051067962,13.0
2319,2020,2,7,2,car_only,6,7.745019420510432,12.333333333333334
2320,2020,2,7,2,other,1,13.6000101954646,1.0
2321,2020,2,7,2,ped_car,3,9.079664129959033,4.0
2322,2020,2,7,3,bike_car,22,6.484803481465416,5.7727272727272725
2323,2020,2,7,3,bike_only,7,5.708945023003584,12.714285714285714
2324,2020,2,7,3,car_only,48,7.080589112801675,10.083333333333334
2325,2020,2,7,3,other,3,5.53397891512492,19.666666666666668
2326,2020,2,7,3,ped_car,14,9.10708529243811,7.071428571428571
2327,2020,2,7,3,ped_only,2,3.02348971764778,4.5
2328,2020,3,1,2,bike_car,1,13.7582443670843,4.0
2329,2020,3,1,2,bike_only,2,4.65713466424123,10.0
2330,2020,3,1,2,car_only,7,6.687224971758004,4.285714285714286
2331,2020,3,1,2,other,2,6.05582264630001,5.5
2332,2020,3,1,2,ped_car,2,9.74194107224984,3.5
2333,2020,3,1,3,bike_car,10,9.29181042655016,7.2
2334,2020,3,1,3,bike_only,5,11.805521917002974,3.0
2335,2020,3,1,3,car_only,16,8.712499776701376,14.3125
2336,2020,3,1,3,other,4,4.542816805332449,7.75
2337,2020,3,1,3,ped_car,3,10.318558967294557,1.3333333333333333
2338,2020,3,1,3,ped_only,1,2.06136251075726,5.0
2339,2020,3,2,1,other,1,6.8712129313755,1.0
2340,2020,3,2,2,bike_car,1,5.34360092405149,5.0
2341,2020,3,2,2,bike_only,3,8.587418549357954,5.666666666666667
2342,2020,3,2,2,car_only,10,8.240059074227393,6.8
2343,2020,3,2,2,other,4,5.50807504970128,6.25
2344,2020,3,2,2,ped_car,1,9.89062191438898,2.0
2345,2020,3,2,3,bike_car,26,8.49069414267381,4.769230769230769
2346,2020,3,2,3,bike_only,10,6.573255381997706,8.1
2347,2020,3,2,3,bike_ped,3,5.40577818168599,10.666666666666666
2348,2020,3,2,3,car_only,44,8.353629341356289,9.386363636363637
2349,2020,3,2,3,other,4,9.170480806510575,5.75
2350,2020,3,2,3,ped_car,4,10.419564312427445,7.0
2351,2020,3,2,3,ped_only,4,5.354122353906965,14.5
2352,2020,3,3,2,bike_car,4,7.620378925334416,11.0
2353,2020,3,3,2,bike_only,5,10.42434207310184,10.4
2354,2020,3,3,2,bike_ped,1,2.02302399807127,5.0
2355,2020,3,3,2,car_only,5,8.139715218475613,5.4
2356,2020,3,3,2,ped_car,7,7.448815362478409,15.285714285714286
2357,2020,3,3,2,ped_only,1,10.5753330796511,10.0
2358,2020,3,3,3,bike_car,33,5.805012072272933,10.606060606060606
2359,2020,3,3,3,bike_only,5,7.381832061299086,3.8
2360,2020,3,3,3,bike_ped,4,6.48696703187241,3.5
2361,2020,3,3,3,car_only,58,8.315479804206987,8.827586206896552
2362,2020,3,3,3,other,3,8.017572237580593,5.0
2363,2020,3,3,3,ped_car,5,8.09938024803162,5.6
2364,2020,3,3,3,ped_only,1,9.54067863019462,7.0
2365,2020,3,4,2,bike_car,5,6.956532496188428,6.8
2366,2020,3,4,2,bike_only,4,5.846868046703823,6.25
2367,2020,3,4,2,car_only,5,9.926121995414542,6.6
2368,2020,3,4,2,other,2,8.60059218207075,2.5
2369,2020,3,4,2,ped_car,3,7.896457230440187,5.666666666666667
2370,2020,3,4,3,bike_car,32,5.305769561358097,11.875
2371,2020,3,4,3,bike_only,10,5.96669562294923,8.8
2372,2020,3,4,3,car_only,42,8.35984582381271,11.19047619047619
2373,2020,3,4,3,other,9,7.021557793518603,4.0
2374,2020,3,4,3,ped_car,12,8.213383780517328,5.0
2375,2020,3,4,3,ped_only,2,5.100182120362035,9.5
2376,2020,3,5,2,bike_only,1,14.1954732319523,7.0
2377,2020,3,5,2,car_only,7,9.892969934087818,12.428571428571429
2378,2020,3,5,2,other,3,8.7574613733071,7.666666666666667
2379,2020,3,5,2,ped_car,1,6.69226956637276,2.0
2380,2020,3,5,2,ped_only,1,8.4450710117768,6.0
2381,2020,3,5,3,bike_car,24,7.50458878283565,8.958333333333334
2382,2020,3,5,3,bike_only,11,5.36998411221978,11.727272727272727
2383,2020,3,5,3,car_only,33,8.42842567687712,8.848484848484848
2384,2020,3,5,3,ped_car,6,5.163984081273691,5.166666666666667
2385,2020,3,6,1,ped_only,1,14.3086616914748,6.0
2386,2020,3,6,2,bike_car,1,14.5213989282522,2.0
2387,2020,3,6,2,car_only,7,8.728459016114753,2.857142857142857
2388,2020,3,6,2,ped_car,5,10.480626388475978,2.2
2389,2020,3,6,3,bike_car,17,7.667636110157011,8.882352941176471
2390,2020,3,6,3,bike_only,4,7.338858450884347,25.5
2391,2020,3,6,3,car_only,40,9.01140554125553,9.475
2392,2020,3,6,3,other,2,6.55946862656542,7.0
2393,2020,3,6,3,ped_car,7,9.20584443495663,5.714285714285714
2394,2020,3,6,3,ped_only,2,4.777465328832285,4.0
2395,2020,3,7,2,bike_car,3,9.950509646901141,7.666666666666667
2396,2020,3,7,2,bike_only,2,16.56865466475425,1.0
2397,2020,3,7,2,car_only,4,8.632491847439486,3.0
2398,2020,3,7,2,ped_car,1,2.76257636494314,6.0
2399,2020,3,7,3,bike_car,15,7.899730750837231,7.733333333333333
2400,2020,3,7,3,bike_only,4,8.711688325894565,4.75
2401,2020,3,7,3,bike_ped,1,6.96891575429077,4.0
2402,2020,3,7,3,car_only,29,7.782578275738714,10.241379310344827
2403,2020,3,7,3,other,3,2.6438396348072906,4.0
2404,2020,3,7,3,ped_car,3,12.66622268639725,5.333333333333333
2405,2020,3,7,3,ped_only,1,19.6280263395093,4.0
2406,2020,4,1,2,bike_car,2,10.523786715270944,5.5
2407,2020,4,1,2,bike_only,3,12.755317745438424,1.6666666666666667
2408,2020,4,1,2,car_only,7,8.449525538091821,8.857142857142858
2409,2020,4,1,2,other,3,15.282962406419534,5.333333333333333
2410,2020,4,1,2,ped_only,1,6.98721929136958,1.0
2411,2020,4,1,3,bike_car,16,10.853880810958795,4.875
2412,2020,4,1,3,bike_only,8,5.215349479577855,4.5
2413,2020,4,1,3,bike_ped,2,12.233958403467446,1.0
2414,2020,4,1,3,car_only,20,6.870856419345732,13.35
2415,2020,4,1,3,other,2,6.912536427138225,2.0
2416,2020,4,2,1,ped_car,1,3.79626351283947,20.0
2417,2020,4,2,2,bike_car,4,9.024907779277493,9.75
2418,2020,4,2,2,bike_only,1,9.61742029844245,4.0
2419,2020,4,2,2,bike_ped,1,12.1032216884293,1.0
2420,2020,4,2,2,car_only,8,6.362891046821898,6.375
2421,2020,4,2,2,other,1,13.8556470091202,10.0
2422,2020,4,2,3,bike_car,33,7.449080493029037,6.666666666666667
2423,2020,4,2,3,bike_only,10,9.132413118662262,6.6
2424,2020,4,2,3,car_only,37,9.097659862064123,6.108108108108108
2425,2020,4,2,3,other,1,6.01274973169109,17.0
2426,2020,4,2,3,ped_car,5,8.773486076597639,8.0
2427,2020,4,2,3,ped_only,2,3.798533578624665,19.5
2428,2020,4,3,2,bike_car,4,8.797906095122233,9.5
2429,2020,4,3,2,bike_only,2,6.26829699189998,7.5
2430,2020,4,3,2,bike_ped,1,7.20371170556279,3.0
2431,2020,4,3,2,car_only,4,9.668349977347413,9.5
2432,2020,4,3,2,other,1,10.1750556974715,11.0
2433,2020,4,3,2,ped_only,1,6.20815786162789,9.0
2434,2020,4,3,3,bike_car,26,6.663664746347778,8.153846153846153
2435,2020,4,3,3,bike_only,11,7.671634739100421,4.454545454545454
2436,2020,4,3,3,bike_ped,3,3.88812058796595,4.666666666666667
2437,2020,4,3,3,car_only,50,8.105585168401456,7.62
2438,2020,4,3,3,other,2,10.1784010745786,1.0
2439,2020,4,3,3,ped_car,4,8.073862327135457,9.25
2440,2020,4,3,3,ped_only,1,2.92735242140687,21.0
2441,2020,4,4,2,bike_car,5,9.184900996909878,4.2
2442,2020,4,4,2,bike_only,3,14.148565111010534,4.333333333333333
2443,2020,4,4,2,car_only,6,6.594791927143247,9.5
2444,2020,4,4,2,other,3,7.4010026075346795,2.0
2445,2020,4,4,2,ped_car,4,5.291100181843283,4.5
2446,2020,4,4,3,bike_car,41,7.231548170140834,9.24390243902439
2447,2020,4,4,3,bike_only,15,7.66655023494698,5.466666666666667
2448,2020,4,4,3,bike_ped,4,5.275764699635667,23.0
2449,2020,4,4,3,car_only,60,7.531408489796408,12.516666666666667
2450,2020,4,4,3,other,2,9.425283048182616,7.0
2451,2020,4,4,3,ped_car,6,9.123512742062267,5.666666666666667
2452,2020,4,5,2,bike_car,6,7.804585058691932,5.166666666666667
2453,2020,4,5,2,bike_only,6,6.16490347877741,7.666666666666667
2454,2020,4,5,2,bike_ped,1,5.4186034220589,5.0
2455,2020,4,5,2,car_only,8,9.01454836021054,10.0
2456,2020,4,5,2,other,1,2.79421355700368,4.0
2457,2020,4,5,2,ped_car,1,12.9555613945605,9.0
2458,2020,4,5,2,ped_only,1,6.45478772470931,4.0
2459,2020,4,5,3,bike_car,42,6.806222415878419,9.023809523809524
2460,2020,4,5,3,bike_only,16,6.720221349765572,6.6875
2461,2020,4,5,3,bike_ped,2,7.1886117324803545,2.5
2462,2020,4,5,3,car_only,52,8.02145725129735,7.461538461538462
2463,2020,4,5,3,other,7,7.463466807945855,7.142857142857143
2464,2020,4,5,3,ped_car,9,8.725473092444425,3.2222222222222223
2465,2020,4,6,1,ped_only,1,9.02615842215149,40.0
2466,2020,4,6,2,bike_car,3,9.156596206266974,4.333333333333333
2467,2020,4,6,2,car_only,1,19.551019150637,1.0
2468,2020,4,6,2,ped_car,2,5.680885021195695,4.5
2469,2020,4,6,3,bike_car,33,6.407620218012023,7.151515151515151
2470,2020,4,6,3,bike_only,9,5.967706788704104,8.333333333333334
2471,2020,4,6,3,bike_ped,3,4.95509960590251,4.666666666666667
2472,2020,4,6,3,car_only,30,8.153110664528292,6.166666666666667
2473,2020,4,6,3,other,1,18.6234586859878,1.0
2474,2020,4,6,3,ped_car,4,7.321091393142552,4.5
2475,2020,4,6,3,ped_only,1,1.21523194211086,4.0
2476,2020,4,7,2,bike_car,4,4.6011425452665025,17.5
2477,2020,4,7,2,bike_only,2,2.982353747706248,3.0
2478,2020,4,7,2,car_only,8,10.382334078483215,8.875
2479,2020,4,7,2,other,1,6.98145822018303,1.0
2480,2020,4,7,3,bike_car,24,6.928861059507322,10.041666666666666
2481,2020,4,7,3,bike_only,8,9.856338388948487,3.625
2482,2020,4,7,3,bike_ped,1,2.83114646515938,4.0
2483,2020,4,7,3,car_only,22,8.93559178385446,6.2727272727272725
2484,2020,4,7,3,other,3,14.296056646175407,6.0
2485,2020,4,7,3,ped_car,4,6.602509440594872,6.5
2486,2020,5,1,2,bike_car,1,1.36087254585354,4.0
2487,2020,5,1,2,bike_only,3,6.94630286383082,8.0
2488,2020,5,1,2,car_only,7,10.619254052796279,6.571428571428571
2489,2020,5,1,2,other,2,8.94310353090952,2.5
2490,2020,5,1,2,ped_car,2,7.064844546373875,3.5
2491,2020,5,1,3,bike_car,32,7.058183777294082,12.5625
2492,2020,5,1,3,bike_only,10,9.13297456633828,5.2
2493,2020,5,1,3,bike_ped,2,3.39002915868696,4.0
2494,2020,5,1,3,car_only,33,9.705790825802204,9.787878787878787
2495,2020,5,1,3,other,2,5.362130510136485,6.0
2496,2020,5,1,3,ped_car,2,7.545268030541105,2.5
2497,2020,5,1,3,ped_only,1,13.3491029637186,1.0
2498,2020,5,2,1,bike_only,2,4.875967946848865,3.5
2499,2020,5,2,2,bike_car,2,6.226976408035945,7.0
2500,2020,5,2,2,bike_only,2,9.08951578037536,12.0
2501,2020,5,2,2,bike_ped,1,5.07340882213614,12.0
2502,2020,5,2,2,car_only,6,9.76116125240811,4.833333333333333
2503,2020,5,2,2,other,1,8.77945856818215,6.0
2504,2020,5,2,2,ped_car,5,6.50672485270884,12.6
2505,2020,5,2,2,ped_only,2,10.227418710619116,4.5
2506,2020,5,2,3,bike_car,31,7.101371681103482,9.03225806451613
2507,2020,5,2,3,bike_only,7,5.178596103248418,8.285714285714286
2508,2020,5,2,3,bike_ped,4,5.967637156393472,1.75
2509,2020,5,2,3,car_only,54,8.048323566627536,8.018518518518519
2510,2020,5,2,3,other,10,7.6012462669438845,5.3
2511,2020,5,2,3,ped_car,6,8.860356971054571,6.333333333333333
2512,2020,5,2,3,ped_only,5,6.77454929803297,12.4
2513,2020,5,3,1,ped_car,1,11.645936541,8.0
2514,2020,5,3,2,bike_car,5,11.026922518641191,5.0
2515,2020,5,3,2,bike_only,3,2.6774001178441034,9.666666666666666
2516,2020,5,3,2,car_only,6,10.376091631522455,10.333333333333334
2517,2020,5,3,2,other,1,10.2690065224964,2.0
2518,2020,5,3,2,ped_car,1,13.9151389392717,3.0
2519,2020,5,3,3,bike_car,39,7.937754030477856,7.0256410256410255
2520,2020,5,3,3,bike_only,10,4.172509387699169,10.4
2521,2020,5,3,3,bike_ped,2,12.657082731960326,20.5
2522,2020,5,3,3,car_only,49,7.32371681633304,8.83673469387755
2523,2020,5,3,3,other,4,8.214869592405135,3.0
2524,2020,5,3,3,ped_car,9,7.717069340665372,4.888888888888889
2525,2020,5,3,3,ped_only,2,3.574324641405885,5.5
2526,2020,5,4,1,ped_only,1,7.77857061465643,3.0
2527,2020,5,4,2,bike_car,7,8.61164742473019,3.7142857142857144
2528,2020,5,4,2,bike_only,2,11.366744544550695,6.0
2529,2020,5,4,2,bike_ped,1,7.52290879699165,1.0
2530,2020,5,4,2,car_only,4,12.716917164523032,6.25
2531,2020,5,4,2,other,1,4.36809660973005,3.0
2532,2020,5,4,2,ped_car,4,11.552332459899885,5.5
2533,2020,5,4,2,ped_only,1,14.9172911806265,2.0
2534,2020,5,4,3,bike_car,39,6.100631064569738,10.179487179487179
2535,2020,5,4,3,bike_only,17,8.482453362551176,12.176470588235293
2536,2020,5,4,3,bike_ped,2,9.543611176486525,1.5
2537,2020,5,4,3,car_only,51,8.94903285878314,5.901960784313726
2538,2020,5,4,3,other,9,7.054827772444979,9.0
2539,2020,5,4,3,ped_car,7,7.037598302017618,8.714285714285714
2540,2020,5,4,3,ped_only,1,4.00888369021094,2.0
2541,2020,5,5,2,bike_car,4,10.601037131042254,2.25
2542,2020,5,5,2,bike_only,3,13.22533068648368,4.333333333333333
2543,2020,5,5,2,car_only,8,10.98298314890313,1.75
2544,2020,5,5,2,other,2,13.00511374053505,4.0
2545,2020,5,5,2,ped_car,2,14.2521347773863,10.5
2546,2020,5,5,3,bike_car,32,6.553949779008437,10.28125
2547,2020,5,5,3,bike_only,17,6.4231263667536505,10.705882352941176
2548,2020,5,5,3,bike_ped,1,21.6430777209206,2.0
2549,2020,5,5,3,car_only,52,8.702998821515171,9.788461538461538
2550,2020,5,5,3,other,4,5.222207633017785,9.75
2551,2020,5,5,3,ped_car,5,8.528577297487193,7.2
2552,2020,5,5,3,ped_only,1,4.91730047147532,9.0
2553,2020,5,6,2,bike_car,5,10.588059214091398,4.6
2554,2020,5,6,2,bike_only,5,11.887396870228367,3.0
2555,2020,5,6,2,car_only,12,10.6531031036411,6.083333333333333
2556,2020,5,6,2,other,3,5.5127018962459635,8.333333333333334
2557,2020,5,6,2,ped_car,2,12.8584135463547,11.5
2558,2020,5,6,2,ped_only,1,5.28918022187106,6.0
2559,2020,5,6,3,bike_car,32,8.519974838157976,6.84375
2560,2020,5,6,3,bike_only,15,6.184696210154227,7.0
2561,2020,5,6,3,bike_ped,4,7.38270644809206,9.25
2562,2020,5,6,3,car_only,43,8.340861853480346,8.604651162790697
2563,2020,5,6,3,other,6,8.866819461372616,6.333333333333333
2564,2020,5,6,3,ped_car,4,8.350366093239836,6.0
2565,2020,5,7,2,bike_car,4,9.483277790231226,5.0
2566,2020,5,7,2,bike_only,4,9.233184880749544,3.5
2567,2020,5,7,2,car_only,8,11.077356970095806,5.375
2568,2020,5,7,2,other,3,6.745061471475189,1.6666666666666667
2569,2020,5,7,2,ped_car,2,9.993016622490956,10.0
2570,2020,5,7,2,ped_only,1,5.69231589298199,20.0
2571,2020,5,7,3,bike_car,29,6.965387523369249,10.0
2572,2020,5,7,3,bike_only,11,5.2279841203649635,14.727272727272727
2573,2020,5,7,3,bike_ped,4,8.205469298470502,6.25
2574,2020,5,7,3,car_only,47,9.159807821986828,6.680851063829787
2575,2020,5,7,3,other,3,9.806069990201353,6.333333333333333
2576,2020,5,7,3,ped_car,2,4.905643428780666,10.5
2577,2020,5,7,3,ped_only,2,6.11416114850593,9.0
2578,2020,6,1,2,bike_car,6,8.501950797494368,13.5
2579,2020,6,1,2,bike_only,5,12.7547869613043,10.2
2580,2020,6,1,2,car_only,4,9.109985200280327,7.25
2581,2020,6,1,2,other,1,5.49102991463165,5.0
2582,2020,6,1,2,ped_car,1,7.38811574878366,3.0
2583,2020,6,1,3,bike_car,25,6.835758083104465,7.08
2584,2020,6,1,3,bike_only,11,7.380194399617675,6.636363636363637
2585,2020,6,1,3,bike_ped,1,12.9885267526708,7.0
2586,2020,6,1,3,car_only,24,6.216603600722202,9.75
2587,2020,6,1,3,other,4,5.512052005033929,3.25
2588,2020,6,1,3,ped_car,1,3.31510779214409,1.0
2589,2020,6,2,1,car_only,1,9.66682320673819,2.0
2590,2020,6,2,2,bike_car,7,6.556226190329381,5.857142857142857
2591,2020,6,2,2,bike_only,6,6.82201170614476,10.5
2592,2020,6,2,2,bike_ped,1,7.72650644876781,2.0
2593,2020,6,2,2,car_only,19,8.53294445850727,6.315789473684211
2594,2020,6,2,2,other,3,9.12905968143362,3.3333333333333335
2595,2020,6,2,2,ped_car,1,10.4826448068125,5.0
2596,2020,6,2,2,ped_only,1,4.64348910578468,1.0
2597,2020,6,2,3,bike_car,75,7.68880324922709,8.44
2598,2020,6,2,3,bike_only,31,9.32246456477555,5.612903225806452
2599,2020,6,2,3,bike_ped,5,5.316097480615003,12.0
2600,2020,6,2,3,car_only,65,8.381806361284132,8.0
2601,2020,6,2,3,other,8,7.696608270916422,7.5
2602,2020,6,2,3,ped_car,7,7.5342690235325325,11.428571428571429
2603,2020,6,2,3,ped_only,1,13.6886795107459,10.0
2604,2020,6,3,2,bike_car,6,12.68270484146183,4.666666666666667
2605,2020,6,3,2,bike_only,10,6.953265773572193,4.6
2606,2020,6,3,2,car_only,13,7.984867591364969,5.6923076923076925
2607,2020,6,3,2,other,4,5.07360673666795,9.25
2608,2020,6,3,2,ped_car,2,7.349096760807869,1.5
2609,2020,6,3,3,bike_car,85,6.799253221657172,8.211764705882352
2610,2020,6,3,3,bike_only,25,7.295858649807859,6.92
2611,2020,6,3,3,bike_ped,8,9.742214987294059,5.75
2612,2020,6,3,3,bike_ped_car,1,4.91750924057348,8.0
2613,2020,6,3,3,car_only,84,8.083050546150098,8.178571428571429
2614,2020,6,3,3,other,6,6.788660272572589,11.333333333333334
2615,2020,6,3,3,ped_car,4,7.672698474619622,5.0
2616,2020,6,3,3,ped_only,3,9.420354741707685,5.333333333333333
2617,2020,6,4,1,bike_only,1,2.62583060529322,6.0
2618,2020,6,4,2,bike_car,6,6.8107901514002736,5.5
2619,2020,6,4,2,bike_only,4,9.840512559614915,2.5
2620,2020,6,4,2,bike_ped,1,3.03931264596671,21.0
2621,2020,6,4,2,car_only,15,9.211146509556988,4.6
2622,2020,6,4,2,other,4,7.618261404320288,10.75
2623,2020,6,4,2,ped_car,2,7.94492878052194,4.0
2624,2020,6,4,3,bike_car,65,7.114165754408771,8.184615384615384
2625,2020,6,4,3,bike_only,19,4.736612868865838,11.157894736842104
2626,2020,6,4,3,bike_ped,4,6.079280175734264,2.5
2627,2020,6,4,3,bike_ped_car,1,2.37301848929143,18.0
2628,2020,6,4,3,car_only,71,8.749923913725524,8.661971830985916
2629,2020,6,4,3,other,6,6.354108167328029,6.0
2630,2020,6,4,3,ped_car,11,8.212858932122844,5.7272727272727275
2631,2020,6,5,1,bike_ped,1,13.4857348004895,4.0
2632,2020,6,5,2,bike_car,8,6.310516923160008,15.875
2633,2020,6,5,2,bike_only,4,9.164398606797523,2.0
2634,2020,6,5,2,car_only,7,7.724633067641831,5.0
2635,2020,6,5,2,other,1,3.13544395060513,5.0
2636,2020,6,5,3,bike_car,43,6.224847610429054,7.72093023255814
2637,2020,6,5,3,bike_only,21,7.559510685116889,11.428571428571429
2638,2020,6,5,3,bike_ped,10,5.541050361674715,8.6
2639,2020,6,5,3,car_only,65,8.653771093829372,8.876923076923077
2640,2020,6,5,3,other,7,7.280106175551423,3.0
2641,2020,6,5,3,ped_car,11,7.495037999974309,6.818181818181818
2642,2020,6,6,2,bike_car,8,8.679530680573347,6.25
2643,2020,6,6,2,bike_only,5,7.836119897021675,6.6
2644,2020,6,6,2,car_only,5,9.57880628732974,13.6
2645,2020,6,6,2,other,1,8.29304271757848,5.0
2646,2020,6,6,2,ped_car,2,9.23896768534361,5.0
2647,2020,6,6,3,bike_car,55,7.204418641295191,7.872727272727273
2648,2020,6,6,3,bike_only,12,7.367579310784865,8.5
2649,2020,6,6,3,bike_ped,6,10.152857144773575,5.0
2650,2020,6,6,3,car_only,54,8.858201762594247,6.203703703703703
2651,2020,6,6,3,other,12,6.6605587125465,10.166666666666666
