,month,weekday,number_of_accidents,mean_distance_km,mean_location_density,severity_score,clusters
62,-1.6483070111334515,1.0037687651398082,-0.5437307474192332,-0.8512844572046546,-0.09038161128312522,0.9020973534296242,1
63,-1.6483070111334515,1.0037687651398082,-0.15893708139139046,1.0612623965671224,-0.013875572968017384,0.9020973534296242,1
64,-1.6483070111334515,1.0037687651398082,-0.37881917626444345,0.4667223958625246,2.211357198597116,0.9020973534296242,2
65,-1.6483070111334515,1.0037687651398082,-0.5437307474192332,0.22015638134713644,-0.5822061433088179,0.9020973534296242,1
66,-1.6483070111334515,1.0037687651398082,0.3357976320729788,-1.021256226146221,1.0353500953534598,-0.8717889029177561,0
67,-1.6483070111334515,1.0037687651398082,-0.26887812882791695,0.4427913576180303,-0.6103104022817147,-0.8717889029177561,0
68,-1.6483070111334515,1.0037687651398082,-0.5987012711374965,-1.1660972414118558,1.975281423224784,-0.8717889029177561,2
69,-1.6483070111334515,1.0037687651398082,-0.5987012711374965,-1.7054069385613266,0.007983295122013323,-0.8717889029177561,0
70,-1.6483070111334515,1.0037687651398082,1.5451491538747701,-0.03570724434641504,0.3178327502981996,-0.8717889029177561,0
71,-1.6483070111334515,1.0037687651398082,-0.5987012711374965,1.6110491327806875,-0.9756657689293721,-0.8717889029177561,0
72,-1.6483070111334515,1.0037687651398082,0.4457386795095053,0.7251956176138277,-0.41498580242008243,-0.8717889029177561,0
73,-1.6483070111334515,1.0037687651398082,-0.5987012711374965,1.026911253707014,-0.18874651768826375,-0.8717889029177561,0
74,-1.6483070111334515,1.516171136587313,-0.48876022370096994,-1.1285483614425953,4.598345594028477,0.9020973534296242,2
75,-1.6483070111334515,1.516171136587313,-0.48876022370096994,0.5767170615856129,0.13913650366219793,0.9020973534296242,1
76,-1.6483070111334515,1.516171136587313,-0.4337896999827067,0.21420185691373111,-0.6805710497139564,0.9020973534296242,1
77,-1.6483070111334515,1.516171136587313,-0.15893708139139046,-0.43272785288922105,-0.21060538577829446,-0.8717889029177561,0
78,-1.6483070111334515,1.516171136587313,-0.5437307474192332,-1.7001946797352974,0.4014429207425675,-0.8717889029177561,0
79,-1.6483070111334515,1.516171136587313,-0.5437307474192332,-1.530160206633038,0.9916323591733986,-0.8717889029177561,2
80,-1.6483070111334515,1.516171136587313,1.490178630156507,-0.2621085263286545,0.4266646916156798,-0.8717889029177561,0
81,-1.6483070111334515,1.516171136587313,-0.5437307474192332,-1.1763533464333875,-1.1723955817396492,-0.8717889029177561,0
82,-1.6483070111334515,1.516171136587313,-0.2139076051096537,-0.568027792552097,1.1883621719836757,-0.8717889029177561,0
83,-1.6483070111334515,1.516171136587313,-0.4337896999827067,-0.32289954920641206,-0.2871114240934023,-0.8717889029177561,0
84,-1.3533490195025386,-1.558243092097716,-0.48876022370096994,1.9288763990839417,-1.1723955817396492,0.9020973534296242,1
85,-1.3533490195025386,-1.558243092097716,-0.37881917626444345,0.27152161791196255,-0.2280924802503192,0.9020973534296242,1
86,-1.3533490195025386,-1.558243092097716,-0.48876022370096994,1.3277445049080003,-0.8445125603891872,0.9020973534296242,1
87,-1.3533490195025386,-1.558243092097716,-0.48876022370096994,-1.227452421518928,3.4179667171668147,-0.8717889029177561,2
88,-1.3533490195025386,-1.558243092097716,-0.5437307474192332,-0.5228199753005481,0.2047131079322904,-0.8717889029177561,0
89,-1.3533490195025386,-1.558243092097716,0.8855028692556113,0.1760515501720943,0.12040033101360018,-0.8717889029177561,0
90,-1.3533490195025386,-1.558243092097716,-0.5987012711374965,-0.5940014056486366,-0.7789359561190949,-0.8717889029177561,0
91,-1.3533490195025386,-1.558243092097716,-0.3238486525461802,0.6927417423763164,-0.5822061433088179,-0.8717889029177561,0
92,-1.3533490195025386,-1.558243092097716,-0.5987012711374965,-1.1439007075680692,-0.7789359561190949,-0.8717889029177561,0
93,-1.3533490195025386,-1.0458407206502112,-0.5437307474192332,-0.5720927025334739,0.499807827147706,2.6759836097770044,1
94,-1.3533490195025386,-1.0458407206502112,-0.3238486525461802,-0.029345006091449147,-1.0084540710644183,0.9020973534296242,1
95,-1.3533490195025386,-1.0458407206502112,-0.5987012711374965,0.7915541893205834,-0.9756657689293721,0.9020973534296242,1
96,-1.3533490195025386,-1.0458407206502112,-0.15893708139139046,0.8310811210689116,-0.21060538577829446,0.9020973534296242,1
97,-1.3533490195025386,-1.0458407206502112,-0.5437307474192332,-0.311555881202653,-1.0740306753345106,0.9020973534296242,1
98,-1.3533490195025386,-1.0458407206502112,-0.4337896999827067,1.5141581826798447,1.2867270783888143,0.9020973534296242,1
99,-1.3533490195025386,-1.0458407206502112,-0.5987012711374965,-0.46057499351679576,-0.3854763304985408,0.9020973534296242,1
100,-1.3533490195025386,-1.0458407206502112,0.7755618218190847,0.257349806649017,-0.3779097992366071,-0.8717889029177561,0
101,-1.3533490195025386,-1.0458407206502112,-0.37881917626444345,-0.9381641330433014,-0.5428601807467625,-0.8717889029177561,0
102,-1.3533490195025386,-1.0458407206502112,-0.5437307474192332,-0.7176469742922834,0.2047131079322904,-0.8717889029177561,0
103,-1.3533490195025386,-1.0458407206502112,2.534618580803509,0.19021167153807755,0.09617252155420662,-0.8717889029177561,0
104,-1.3533490195025386,-1.0458407206502112,0.11591553719992578,0.2516423934465899,0.5981727335528445,-0.8717889029177561,0
105,-1.3533490195025386,-1.0458407206502112,-0.5437307474192332,1.0657528635153857,-0.9756657689293721,-0.8717889029177561,0
106,-1.3533490195025386,-0.5334383492027064,-0.4337896999827067,-0.5825584854024892,1.3359095315913836,0.9020973534296242,2
107,-1.3533490195025386,-0.5334383492027064,-0.37881917626444345,0.8657998388124813,0.007983295122013323,0.9020973534296242,1
108,-1.3533490195025386,-0.5334383492027064,-0.26887812882791695,1.042707654654852,-0.44168484844433425,0.9020973534296242,1
109,-1.3533490195025386,-0.5334383492027064,-0.5987012711374965,2.136083154322308,0.2047131079322904,0.9020973534296242,1
110,-1.3533490195025386,-0.5334383492027064,0.5007092032277686,-0.38969224862270696,0.738694028417328,-0.8717889029177561,0
111,-1.3533490195025386,-0.5334383492027064,-0.48876022370096994,-1.133001586664356,0.2047131079322904,-0.8717889029177561,0
112,-1.3533490195025386,-0.5334383492027064,-0.5437307474192332,0.2169995764772921,-1.3691253945499262,-0.8717889029177561,0
113,-1.3533490195025386,-0.5334383492027064,1.9299428199026132,-0.01509081931213412,0.1963416265361085,-0.8717889029177561,0
114,-1.3533490195025386,-0.5334383492027064,-0.5437307474192332,-0.4329879352121769,-0.5822061433088179,-0.8717889029177561,0
115,-1.3533490195025386,-0.5334383492027064,0.11591553719992578,0.18225288349044683,-0.0482252228237801,-0.8717889029177561,0
116,-1.3533490195025386,-0.5334383492027064,-0.48876022370096994,-0.35017901646624694,-0.7789359561190949,-0.8717889029177561,0
117,-1.3533490195025386,-0.021035977755201538,-0.4337896999827067,-0.0854195124868618,0.15553065472972114,0.9020973534296242,1
118,-1.3533490195025386,-0.021035977755201538,-0.5987012711374965,-1.156438137565977,7.877175807533096,0.9020973534296242,2
119,-1.3533490195025386,-0.021035977755201538,-0.2139076051096537,0.44173140950785744,-0.06579038468184058,0.9020973534296242,1
120,-1.3533490195025386,-0.021035977755201538,-0.5437307474192332,0.31721667516782337,-1.0740306753345106,0.9020973534296242,1
121,-1.3533490195025386,-0.021035977755201538,-0.37881917626444345,0.08673807025618345,-0.8576278812432057,0.9020973534296242,1
122,-1.3533490195025386,-0.021035977755201538,-0.5437307474192332,0.7098208046353858,-0.18874651768826375,0.9020973534296242,1
123,-1.3533490195025386,-0.021035977755201538,0.22585658463645228,-0.7711715164404142,0.499807827147706,-0.8717889029177561,0
124,-1.3533490195025386,-0.021035977755201538,-0.26887812882791695,-1.0188850557935538,-0.4135805894714376,-0.8717889029177561,0
125,-1.3533490195025386,-0.021035977755201538,-0.5987012711374965,-2.22605797901067,-1.1723955817396492,-0.8717889029177561,0
126,-1.3533490195025386,-0.021035977755201538,2.644559628240035,-0.02678454132183307,0.3161933351914474,-0.8717889029177561,0
127,-1.3533490195025386,-0.021035977755201538,-0.48876022370096994,0.8690384787671898,2.1720112360350607,-0.8717889029177561,2
128,-1.3533490195025386,-0.021035977755201538,0.22585658463645228,0.3096332313560732,0.499807827147706,-0.8717889029177561,0
129,-1.3533490195025386,-0.021035977755201538,-0.5987012711374965,-1.1703572941512552,0.007983295122013323,-0.8717889029177561,0
130,-1.3533490195025386,0.4913663936923033,-0.4337896999827067,0.05607083599634541,0.25389556113485967,0.9020973534296242,1
131,-1.3533490195025386,0.4913663936923033,-0.5437307474192332,-0.03184580577969212,-1.2707604881447876,0.9020973534296242,1
132,-1.3533490195025386,0.4913663936923033,-0.5987012711374965,1.5455763950566717,0.007983295122013323,0.9020973534296242,1
133,-1.3533490195025386,0.4913663936923033,-0.5987012711374965,-2.0409440371737673,-0.3854763304985408,0.9020973534296242,1
134,-1.3533490195025386,0.4913663936923033,-0.2139076051096537,0.006825543856892961,0.47521660054642134,0.9020973534296242,1
135,-1.3533490195025386,0.4913663936923033,-0.5437307474192332,0.6573023303822488,-0.8773008625242334,0.9020973534296242,1
136,-1.3533490195025386,0.4913663936923033,-0.5437307474192332,-1.0683284386171676,0.007983295122013323,0.9020973534296242,1
137,-1.3533490195025386,0.4913663936923033,-0.5987012711374965,0.3454992643294758,0.5981727335528445,0.9020973534296242,1
138,-1.3533490195025386,0.4913663936923033,0.830532345537348,-0.4340738679539112,0.17556795047891588,-0.8717889029177561,0
139,-1.3533490195025386,0.4913663936923033,-0.26887812882791695,-1.331611770190995,-0.18874651768826375,-0.8717889029177561,0
140,-1.3533490195025386,0.4913663936923033,-0.5987012711374965,-0.8429978182151457,-1.3691253945499262,-0.8717889029177561,0
141,-1.3533490195025386,0.4913663936923033,1.8200017724660866,0.13821341127788478,0.2047131079322904,-0.8717889029177561,0
142,-1.3533490195025386,0.4913663936923033,-0.5987012711374965,-1.8852283931954563,-1.3691253945499262,-0.8717889029177561,0
143,-1.3533490195025386,0.4913663936923033,0.2808271083547155,-0.019542165856629823,-0.30446993698842667,-0.8717889029177561,0
144,-1.3533490195025386,0.4913663936923033,-0.48876022370096994,-1.1919310956797111,1.5818217976042297,-0.8717889029177561,2
145,-1.3533490195025386,1.0037687651398082,-0.5437307474192332,-2.0952870086832283,-1.0740306753345106,0.9020973534296242,1
146,-1.3533490195025386,1.0037687651398082,-0.5987012711374965,0.1304233310767638,0.4014429207425675,0.9020973534296242,1
147,-1.3533490195025386,1.0037687651398082,-0.37881917626444345,-0.5429612600939231,1.385091984793953,0.9020973534296242,2
148,-1.3533490195025386,1.0037687651398082,-0.26887812882791695,0.9272226520676388,-0.13253799974247032,0.9020973534296242,1
149,-1.3533490195025386,1.0037687651398082,0.7755618218190847,-0.6158361347962482,0.1441808578368204,-0.8717889029177561,0
150,-1.3533490195025386,1.0037687651398082,-0.2139076051096537,-0.1611536454304564,-0.6559798231126718,-0.8717889029177561,0
151,-1.3533490195025386,1.0037687651398082,2.094854391057403,0.3555623552090507,-0.10218540005174176,-0.8717889029177561,0
152,-1.3533490195025386,1.0037687651398082,-0.48876022370096994,-0.391038598688517,-1.2379721860097415,-0.8717889029177561,0
153,-1.3533490195025386,1.0037687651398082,0.11591553719992578,0.3692200161831182,-0.09038161128312522,-0.8717889029177561,0
154,-1.3533490195025386,1.0037687651398082,-0.5437307474192332,-0.9417208944841388,-0.09038161128312522,-0.8717889029177561,0
155,-1.3533490195025386,1.516171136587313,-0.5987012711374965,-0.2679909078053511,0.7949025463631216,2.6759836097770044,1
156,-1.3533490195025386,1.516171136587313,-0.5437307474192332,-0.7377752728293563,-0.8773008625242334,0.9020973534296242,1
157,-1.3533490195025386,1.516171136587313,-0.5987012711374965,-0.03820689811019491,-0.5822061433088179,0.9020973534296242,1
158,-1.3533490195025386,1.516171136587313,-0.4337896999827067,-0.34200921395969086,0.9424499059708294,0.9020973534296242,2
159,-1.3533490195025386,1.516171136587313,-0.48876022370096994,1.043134135042369,-0.5166295390387255,0.9020973534296242,1
160,-1.3533490195025386,1.516171136587313,-0.26887812882791695,-0.7126105676753837,-0.6384146612546113,-0.8717889029177561,0
161,-1.3533490195025386,1.516171136587313,-0.5437307474192332,-0.18641278214063037,0.007983295122013323,-0.8717889029177561,0
162,-1.3533490195025386,1.516171136587313,-0.5437307474192332,-1.1300921793139693,-0.5822061433088179,-0.8717889029177561,0
163,-1.3533490195025386,1.516171136587313,1.3802375827199804,0.3064505329741319,-0.15684438588119176,-0.8717889029177561,0
164,-1.3533490195025386,1.516171136587313,-0.48876022370096994,0.29652938231545156,0.4014429207425675,-0.8717889029177561,0
165,-1.3533490195025386,1.516171136587313,-0.2139076051096537,-0.89745080160961,-0.237928970890833,-0.8717889029177561,0
166,-1.3533490195025386,1.516171136587313,-0.5987012711374965,-1.2547140026337933,0.9916323591733986,-0.8717889029177561,2
167,-1.058391027871626,-1.558243092097716,-0.5987012711374965,1.9593831695833124,-1.1723955817396492,0.9020973534296242,1
168,-1.058391027871626,-1.558243092097716,-0.5987012711374965,1.9363618507133522,-1.3691253945499262,0.9020973534296242,1
169,-1.058391027871626,-1.558243092097716,-0.15893708139139046,1.4904855878837693,0.05170103130207474,0.9020973534296242,1
170,-1.058391027871626,-1.558243092097716,0.060945013481662536,0.5657444652615926,-0.46114164311787825,-0.8717889029177561,0
171,-1.058391027871626,-1.558243092097716,-0.48876022370096994,-1.816986900763239,2.0408580274948753,-0.8717889029177561,2
172,-1.058391027871626,-1.558243092097716,-0.5987012711374965,3.6818799925579992,-1.1723955817396492,-0.8717889029177561,1
173,-1.058391027871626,-1.558243092097716,0.9954439166921377,0.38047126769402995,0.6178457148338722,-0.8717889029177561,0
174,-1.058391027871626,-1.558243092097716,-0.5987012711374965,1.458738243799612,-0.5822061433088179,-0.8717889029177561,0
175,-1.058391027871626,-1.558243092097716,-0.10396655767312721,-0.6473830532067254,0.775229565082094,-0.8717889029177561,0
176,-1.058391027871626,-1.558243092097716,-0.5987012711374965,-1.0974581808933705,-0.7789359561190949,-0.8717889029177561,0
177,-1.058391027871626,-1.0458407206502112,-0.5987012711374965,3.508784227000576,-1.3691253945499262,2.6759836097770044,1
178,-1.058391027871626,-1.0458407206502112,-0.5987012711374965,-1.4329299178005852,0.4014429207425675,0.9020973534296242,2
179,-1.058391027871626,-1.0458407206502112,-0.3238486525461802,0.6554962226265808,-0.6805710497139564,0.9020973534296242,1
180,-1.058391027871626,-1.0458407206502112,-0.5437307474192332,-0.7828973087310038,0.10634820152715185,0.9020973534296242,1
181,-1.058391027871626,-1.0458407206502112,-0.5437307474192332,0.2750353673569786,-0.8773008625242334,0.9020973534296242,1
182,-1.058391027871626,-1.0458407206502112,0.8855028692556113,-0.62178318930881,-0.13956406448569447,-0.8717889029177561,0
183,-1.058391027871626,-1.0458407206502112,-0.3238486525461802,0.43153509342388363,0.8932674527682601,-0.8717889029177561,0
184,-1.058391027871626,-1.0458407206502112,-0.48876022370096994,0.9027329112706107,-0.3854763304985408,-0.8717889029177561,0
185,-1.058391027871626,-1.0458407206502112,2.9194122468313517,0.14044907655504413,0.20773972043706387,-0.8717889029177561,0
186,-1.058391027871626,-1.0458407206502112,-0.48876022370096994,-0.15652895312977538,-0.057593309148078975,-0.8717889029177561,0
187,-1.058391027871626,-1.0458407206502112,0.5556797269460317,0.29994889883746334,-0.21557331034421068,-0.8717889029177561,0
188,-1.058391027871626,-1.0458407206502112,-0.37881917626444345,0.2607278171539037,-0.6608980684329288,-0.8717889029177561,0
189,-1.058391027871626,-0.5334383492027064,-0.5437307474192332,-0.7352167448736684,2.2703761424401994,0.9020973534296242,2
190,-1.058391027871626,-0.5334383492027064,-0.5437307474192332,0.3795938714316933,-0.09038161128312522,0.9020973534296242,1
191,-1.058391027871626,-0.5334383492027064,-0.5437307474192332,2.032600486814617,-0.7789359561190949,0.9020973534296242,1
192,-1.058391027871626,-0.5334383492027064,-0.26887812882791695,-0.0016243195101878494,-0.5822061433088179,0.9020973534296242,1
193,-1.058391027871626,-0.5334383492027064,-0.37881917626444345,0.9720269138464164,-0.9363198063673166,0.9020973534296242,1
194,-1.058391027871626,-0.5334383492027064,-0.5987012711374965,-1.5001894389343708,-0.9756657689293721,0.9020973534296242,1
195,-1.058391027871626,-0.5334383492027064,0.610650250664295,-0.28810880126120475,-0.009123645122358671,-0.8717889029177561,0
196,-1.058391027871626,-0.5334383492027064,-0.4337896999827067,-0.7780070766666446,-0.6805710497139564,-0.8717889029177561,0
197,-1.058391027871626,-0.5334383492027064,-0.4337896999827067,-1.328629536975981,-0.237928970890833,-0.8717889029177561,0
198,-1.058391027871626,-0.5334383492027064,1.7650312487478235,0.3393677589986608,0.4237985812891898,-0.8717889029177561,0
199,-1.058391027871626,-0.5334383492027064,-0.5437307474192332,-0.27919561385712327,1.6801867040093683,-0.8717889029177561,2
200,-1.058391027871626,-0.5334383492027064,0.11591553719992578,-0.2881726326233962,0.2749737553645323,-0.8717889029177561,0
201,-1.058391027871626,-0.5334383492027064,-0.5437307474192332,1.4909397738647963,-1.1723955817396492,-0.8717889029177561,0
202,-1.058391027871626,-0.021035977755201538,-0.4337896999827067,2.174176575602999,0.5489902803502753,0.9020973534296242,1
203,-1.058391027871626,-0.021035977755201538,-0.5987012711374965,0.5310502083521875,0.4014429207425675,0.9020973534296242,1
204,-1.058391027871626,-0.021035977755201538,-0.15893708139139046,-0.11805047328064967,-0.6477827475789102,0.9020973534296242,1
205,-1.058391027871626,-0.021035977755201538,-0.5987012711374965,-1.46484478545937,4.532768989758385,0.9020973534296242,2
206,-1.058391027871626,-0.021035977755201538,-0.37881917626444345,0.6434035561291662,-0.5428601807467625,0.9020973534296242,1
207,-1.058391027871626,-0.021035977755201538,0.9404733929738746,-0.4634121937549574,0.3268212676076353,-0.8717889029177561,0
208,-1.058391027871626,-0.021035977755201538,-0.37881917626444345,-0.4406523711780486,-0.8576278812432057,-0.8717889029177561,0
209,-1.058391027871626,-0.021035977755201538,2.149824914775666,0.0067873666742087006,0.35515355302250246,-0.8717889029177561,0
210,-1.058391027871626,-0.021035977755201538,-0.48876022370096994,0.11676988651325977,-0.7133593518490027,-0.8717889029177561,0
211,-1.058391027871626,-0.021035977755201538,-0.2139076051096537,-0.4224564471784725,1.237544625186245,-0.8717889029177561,0
212,-1.058391027871626,-0.021035977755201538,-0.5437307474192332,0.06221440920215332,1.5818217976042297,-0.8717889029177561,2
213,-1.058391027871626,0.4913663936923033,-0.5437307474192332,0.865380291717248,-0.9756657689293721,0.9020973534296242,1
214,-1.058391027871626,0.4913663936923033,-0.5987012711374965,-1.399567521225955,-0.5822061433088179,0.9020973534296242,1
215,-1.058391027871626,0.4913663936923033,-0.15893708139139046,0.49084656140702243,0.8167614144531523,0.9020973534296242,1
216,-1.058391027871626,0.4913663936923033,-0.48876022370096994,0.48759473829075395,1.2539387762537682,0.9020973534296242,2
217,-1.058391027871626,0.4913663936923033,-0.3238486525461802,0.5576934228260471,0.007983295122013323,0.9020973534296242,1
218,-1.058391027871626,0.4913663936923033,1.1603554878469275,-0.6413562386716508,-0.14105444185546934,-0.8717889029177561,0
219,-1.058391027871626,0.4913663936923033,-0.26887812882791695,-0.2239142734368478,-0.44168484844433425,-0.8717889029177561,0
220,-1.058391027871626,0.4913663936923033,-0.5437307474192332,-1.2952998576601187,0.10634820152715185,-0.8717889029177561,0
221,-1.058391027871626,0.4913663936923033,2.8644417231130883,0.5371749131350487,-0.33629387729597154,-0.8717889029177561,0
222,-1.058391027871626,0.4913663936923033,-0.48876022370096994,0.037929911419845946,-0.8445125603891872,-0.8717889029177561,0
223,-1.058391027871626,0.4913663936923033,0.390768155791242,-0.11025094319367024,-0.04378770824911247,-0.8717889029177561,0
224,-1.058391027871626,0.4913663936923033,-0.48876022370096994,-0.3645520467895663,-0.4510529347686331,-0.8717889029177561,0
225,-1.058391027871626,1.0037687651398082,-0.5987012711374965,-1.620192179707849,-1.3691253945499262,2.6759836097770044,1
226,-1.058391027871626,1.0037687651398082,-0.48876022370096994,0.09492104033911018,-0.7789359561190949,0.9020973534296242,1
